id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,lotSize,yearBuilt,hoa
"26-Locust-Dr,-Summit,-NJ-07901","26 Locust Dr, Summit, NJ 07901",26 Locust Dr,,Summit,NJ,07901,Union,40.714638,-74.363327,Multi-Family,1,1.0,890.0,Active,2750,Standard,2025-06-19T00:00:00.000Z,,2020-08-23T04:45:15.281Z,2025-07-05T01:25:53.353Z,17,GardenState,3970552,"{'name': 'Justin Schoenbach', 'phone': '8629267939', 'email': 'newjerseyjustin@kw.com', 'website': 'http://newjerseyjustin.kw.com'}","{'name': 'EXP REALTY, LLC', 'phone': '8662016210', 'email': 'nj.broker@exprealty.net', 'website': 'www.exprealty.com'}",148975.0,1950.0,
"15-Irving-Pl,-Unit-B,-Summit,-NJ-07901","15 Irving Pl, Unit B, Summit, NJ 07901",15 Irving Pl,Unit B,Summit,NJ,07901,Union,40.717662,-74.35429,Multi-Family,1,1.0,,Active,2450,Standard,2025-07-01T00:00:00.000Z,,2020-01-16T19:28:05.504Z,2025-07-05T01:01:21.885Z,5,GardenState,3972653,"{'name': 'Regula Ehrlich', 'phone': '9733106816', 'email': 'regula.ehrlich@gmail.com', 'website': 'https://www.compass.com/agents/regula-ehrlich/'}","{'name': 'COMPASS', 'phone': '9733106816', 'email': 'mdibenedetto4@gmail.com'}",4356.0,1908.0,
"103-Park-Ave,-Unit-E201,-Summit,-NJ-07901","103 Park Ave, Unit E201, Summit, NJ 07901",103 Park Ave,Unit E201,Summit,NJ,07901,Union,40.713042,-74.347618,Condo,2,2.0,,Active,2950,Standard,2025-06-20T00:00:00.000Z,,2022-02-26T00:54:40.530Z,2025-07-05T01:01:21.501Z,16,GardenState,3970836,"{'name': 'Denise Hrynkiewicz', 'phone': '9086565775', 'email': 'denise.hrynkiewicz@foxroach.com', 'website': 'https://denisehrynkiewicz.denisehhomes.com'}","{'name': 'BHHS Fox & Roach Summit Regional Sales Office', 'phone': '9082730400', 'email': 'clientservices@foxroach.com', 'website': 'https://summit.foxroach.com'}",161172.0,,
"18-Sayre-St,-Unit-1L,-Summit,-NJ-07901","18 Sayre St, Unit 1L, Summit, NJ 07901",18 Sayre St,Unit 1L,Summit,NJ,07901,Union,40.711467,-74.35726,Multi-Family,1,1.0,399.0,Active,1950,Standard,2025-06-21T00:00:00.000Z,,2020-03-05T01:09:46.724Z,2025-07-05T01:01:21.498Z,15,GardenState,3970891,"{'name': 'Edward Topar', 'phone': '9084186214', 'email': 'edtopar@gmail.com'}","{'name': 'FREDERICK MARK REALTORS', 'phone': '9085980005'}",5227.0,2008.0,
"45-Park-Ave,-Summit,-NJ-07901","45 Park Ave, Summit, NJ 07901",45 Park Ave,,Summit,NJ,07901,Union,40.714335,-74.345279,Multi-Family,2,1.0,,Active,2700,Standard,2025-06-22T00:00:00.000Z,,2025-04-27T00:00:00.000Z,2025-07-05T01:01:21.497Z,14,GardenState,3970973,"{'name': 'Mukta Bhatia', 'phone': '9733765200', 'email': 'mukta.bhatia@cbmoves.com', 'website': 'http://www.muktabhatiahomes.com'}","{'name': 'Coldwell Banker Realty', 'phone': '9733765200', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/short-hills/office/short-hills-office/oid_1688/'}",4792.0,1920.0,
"109-Troy-Dr,-Apt-C,-Springfield,-NJ-07081","109 Troy Dr, Apt C, Springfield, NJ 07081",109 Troy Dr,Apt C,Springfield,NJ,07081,Union,40.714761,-74.333232,Single Family,1,1.0,,Active,2100,Standard,2025-06-24T00:00:00.000Z,,2025-06-25T00:00:00.000Z,2025-07-05T01:01:21.484Z,12,GardenState,3971399,"{'name': 'Susan Lugashi', 'phone': '9733765200', 'email': 'susan.lugashi@cbmoves.com', 'website': 'http://susanlugashi.cbintouch.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733765200', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/short-hills/office/short-hills-office/oid_1688/'}",3485.0,1958.0,
"137-Passaic-Ave,-Summit,-NJ-07901","137 Passaic Ave, Summit, NJ 07901",137 Passaic Ave,,Summit,NJ,07901,Union,40.723186,-74.383742,Single Family,4,2.5,,Active,6000,Standard,2025-06-25T00:00:00.000Z,,2021-09-13T01:45:21.334Z,2025-07-05T01:01:21.470Z,11,GardenState,3971478,"{'name': 'Elaine Hinnegan', 'phone': '9736358200', 'email': 'elaine.hinnegan@coldwellbankermoves.com', 'website': 'http://www.elainehinnegan.net'}","{'name': 'Coldwell Banker Realty', 'phone': '9736358200', 'email': 'stacey.scerbo@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/chatham/office/chatham-office/oid_1473/'}",9148.0,1946.0,
"768-Springfield-Ave,-Apt-B6,-Summit,-NJ-07901","768 Springfield Ave, Apt B6, Summit, NJ 07901",768 Springfield Ave,Apt B6,Summit,NJ,07901,Union,40.71222,-74.383942,Townhouse,2,2.5,1150.0,Active,3300,Standard,2025-06-25T00:00:00.000Z,,2020-04-22T16:02:52.690Z,2025-07-05T01:01:21.466Z,11,GardenState,3971574,"{'name': 'Terry Brannin', 'phone': '9082560776', 'email': 'terrybrannin@gmail.com', 'website': 'http://www.terrybrannin.expreatly.com'}","{'name': 'EXP REALTY, LLC', 'phone': '8662016210', 'email': 'nj.broker@exprealty.net', 'website': 'www.exprealty.com'}",133294.0,1977.0,
"51-Evergreen-Rd,-Summit,-NJ-07901","51 Evergreen Rd, Summit, NJ 07901",51 Evergreen Rd,,Summit,NJ,07901,Union,40.722653,-74.378352,Single Family,4,2.0,,Active,5000,Standard,2025-06-25T00:00:00.000Z,,2019-04-18T13:01:38.022Z,2025-07-05T01:01:21.462Z,11,GardenState,3971701,"{'name': ""Kelly O'kelly"", 'phone': '9082738808', 'email': 'kelly@kokelly.com'}","{'name': 'PROMINENT PROPERTIES SIR', 'phone': '9082738808', 'email': 'charles.oppler@prominentproperties.com'}",13068.0,1947.0,
"20-Middle-Ave,-Summit,-NJ-07901","20 Middle Ave, Summit, NJ 07901",20 Middle Ave,,Summit,NJ,07901,Union,40.717415,-74.335699,Multi-Family,3,1.5,,Active,2900,Standard,2025-06-28T00:00:00.000Z,,2023-10-19T00:00:00.000Z,2025-07-05T01:01:21.444Z,8,GardenState,3972278,{'name': 'Pasqualina Breznak'},"{'name': 'Weichert, Realtors - Chester', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",4792.0,1900.0,
"34-Fairview-Ave,-Unit-1,-Summit,-NJ-07901","34 Fairview Ave, Unit 1, Summit, NJ 07901",34 Fairview Ave,Unit 1,Summit,NJ,07901,Union,40.715625,-74.37458,Multi-Family,3,1.0,1550.0,Active,4350,Standard,2025-06-28T00:00:00.000Z,,2019-11-07T08:10:50.551Z,2025-07-05T01:01:21.443Z,8,GardenState,3972295,"{'name': 'Deborah Snyder', 'phone': '9083999004', 'email': 'deborahannsnyder@aol.com'}","{'name': 'ELITE REALTORS OF NEW JERSEY', 'phone': '9739949009', 'email': 'info@eliternj.com', 'website': 'http://www.eliternj.com'}",7841.0,1920.0,
"1-William-St,-Summit,-NJ-07901","1 William St, Summit, NJ 07901",1 William St,,Summit,NJ,07901,Union,40.712068,-74.356883,Multi-Family,2,1.5,,Active,2900,Standard,2025-07-01T00:00:00.000Z,,2020-02-14T23:51:00.822Z,2025-07-05T01:01:21.441Z,5,GardenState,3972660,{'name': 'Albert Torres'},"{'name': ""CHRISTIE'S INT. REAL ESTATE NNJ"", 'phone': '9085164790', 'email': 'aristovic@christiesrennj.com', 'website': 'www.christiesrennj.com'}",4792.0,1920.0,
"64-Broad-St,-Summit,-NJ-07901","64 Broad St, Summit, NJ 07901",64 Broad St,,Summit,NJ,07901,Union,40.717563,-74.337679,Single Family,3,3.0,,Active,3600,Standard,2025-07-02T00:00:00.000Z,,2021-04-01T01:54:03.123Z,2025-07-05T01:01:21.435Z,4,GardenState,3972924,"{'name': 'Holly Daniel', 'phone': '9737691649', 'email': 'hwdaniel@weichert.com', 'website': 'http://hollydaniel.featuredwebsite.com'}","{'name': 'Weichert, Realtors - Morristown East', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",5489.0,1949.0,
"90-Kent-Place-Blvd,-Summit,-NJ-07901","90 Kent Place Blvd, Summit, NJ 07901",90 Kent Place Blvd,,Summit,NJ,07901,Union,40.718672,-74.368503,Single Family,5,3.0,,Active,5900,Standard,2025-07-02T00:00:00.000Z,,2025-07-03T00:00:00.000Z,2025-07-05T01:01:21.433Z,4,GardenState,3972860,{'name': 'Madeline Marie Delayo'},"{'name': 'TVERDOV HOUSING', 'phone': '7323440701'}",8276.0,1923.0,
"18-Euclid-Ave,-Apt-6,-Summit,-NJ-07901","18 Euclid Ave, Apt 6, Summit, NJ 07901",18 Euclid Ave,Apt 6,Summit,NJ,07901,Union,40.7206,-74.357231,Multi-Family,1,1.0,,Active,2800,Standard,2025-07-01T00:00:00.000Z,,2024-06-15T00:00:00.000Z,2025-07-05T01:01:21.414Z,5,GardenState,3972573,"{'name': 'Erika Tiandra Mesia', 'phone': '6093259548'}",{'name': 'HOWARD HANNA RAND REALTY'},13068.0,,
"26-Orchard-St,-Summit,-NJ-07901","26 Orchard St, Summit, NJ 07901",26 Orchard St,,Summit,NJ,07901,Union,40.714021,-74.347133,Multi-Family,2,1.0,,Active,2300,Standard,2025-07-03T00:00:00.000Z,,2025-07-04T00:00:00.000Z,2025-07-05T01:01:21.412Z,3,GardenState,3973015,"{'name': 'Kathleen Pile', 'phone': '9085221800', 'email': 'kathy.pile@cbmoves.com', 'website': 'https://kathleenpile.cbintouch.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9085221800', 'email': 'vici.prodromitis@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/summit/office/summit-office/oid_1702/'}",7405.0,1920.0,
"23-Doremus-St,-Summit,-NJ-07901","23 Doremus St, Summit, NJ 07901",23 Doremus St,,Summit,NJ,07901,Union,40.710908,-74.356683,Single Family,2,1.0,,Active,3200,Standard,2025-07-04T00:00:00.000Z,,2023-07-04T00:00:00.000Z,2025-07-05T01:01:21.400Z,2,GardenState,3973255,"{'name': 'Xiaoxian Chan', 'phone': '2158508158'}","{'name': 'Keller Williams Realty', 'phone': '9082732991', 'email': 'klrw516@kw.com', 'website': 'www.kellerwilliamsnj.com'}",7841.0,1986.0,
"35-37-Main-St,-Unit-2B,-Millburn,-NJ-07041","35-37 Main St, Unit 2B, Millburn, NJ 07041",35-37 Main St,Unit 2B,Millburn,NJ,07041,Essex,40.724396,-74.307678,Single Family,2,2.0,1001.0,Active,3925,Standard,2025-04-07T00:00:00.000Z,,2025-04-11T00:00:00.000Z,2025-07-03T03:48:47.683Z,88,GardenState,3955439,"{'name': 'Stephanie Mallios', 'phone': '2014041972', 'email': 'stephanie.mallios@compass.com', 'website': 'http://www.stephaniemallios.com/'}","{'name': 'COMPASS', 'phone': '9733106816', 'email': 'mdibenedetto4@gmail.com'}",17424.0,1910.0,
"44-Central-Ave-Unit-B,-Madison,-NJ-07940","44 Central Ave Unit B, Madison, NJ 07940",44 Central Ave Unit B,,Madison,NJ,07940,Morris,40.760351,-74.413353,Single Family,3,1.5,,Active,4700,Standard,2025-06-02T00:00:00.000Z,,2025-02-20T00:00:00.000Z,2025-07-03T03:23:35.187Z,32,GardenState,3966699,"{'name': 'Alexzandra Carrero-rodriguez', 'phone': '8627044521', 'email': 'realtoralexz@gmail.com'}","{'name': 'PRESTIGE PROPERTY GROUP MONTCLAIR', 'phone': '9738607595'}",9148.0,2004.0,
"121-3rd-St,-Unit-2,-South-Orange-Village-Township,-NJ-07079","121 3rd St, Unit 2, South Orange Village Township, NJ 07079",121 3rd St,Unit 2,South Orange Village Township,NJ,07079,Essex,40.742654,-74.258295,Multi-Family,3,2.0,,Active,3800,Standard,2025-05-24T00:00:00.000Z,,2020-02-26T12:35:23.728Z,2025-07-03T03:17:49.794Z,41,GardenState,3964991,"{'name': 'Luis Tomas Estrella', 'phone': '9176020293'}","{'name': 'Keller Williams Village Square Realty', 'phone': '2014454300', 'email': 'colleenkossoff@aol.com', 'website': 'http://kwvillagesquare.yourkwoffice.com/'}",6098.0,1964.0,
"21-Bennington-Rd,-Livingston,-NJ-07039","21 Bennington Rd, Livingston, NJ 07039",21 Bennington Rd,,Livingston,NJ,07039,Essex,40.77924,-74.32062,Single Family,3,1.5,,Active,4000,Standard,2025-06-01T00:00:00.000Z,,2021-06-17T02:11:50.645Z,2025-07-03T03:17:49.771Z,33,GardenState,3966503,"{'name': '(Sylvia) Wei Lin', 'phone': '2019818140', 'email': 'wlin7877@gmail.com', 'website': 'http://www.sylviaweilin.com'}","{'name': 'ELITE REALTORS OF NEW JERSEY', 'phone': '9739949009', 'email': 'info@eliternj.com', 'website': 'http://www.eliternj.com'}",7405.0,1950.0,
"4-Central-Ave-Unit-C,-Caldwell,-NJ-07006","4 Central Ave Unit C, Caldwell, NJ 07006",4 Central Ave Unit C,,Caldwell,NJ,07006,Essex,40.842579,-74.280075,Multi-Family,3,3.0,,Active,4450,Standard,2025-06-18T00:00:00.000Z,,2025-04-15T00:00:00.000Z,2025-07-03T02:44:18.504Z,16,NewJerseyMLS,25021254,"{'name': 'Joseph Aziz', 'phone': '2017085067', 'email': 'josephazizrealestate@icloud.com', 'website': 'https://www.josephazizrealestate.net'}","{'name': 'Prestige Property Group - Montclair', 'phone': '9738607595'}",,,
"50-Brandywyne-Dr,-Florham-Park,-NJ-07932","50 Brandywyne Dr, Florham Park, NJ 07932",50 Brandywyne Dr,,Florham Park,NJ,07932,Morris,40.759745,-74.388875,Condo,2,2.0,1859.0,Active,4000,Standard,2025-06-19T00:00:00.000Z,,2025-06-20T00:00:00.000Z,2025-07-03T02:35:55.992Z,15,GardenState,3970631,"{'name': 'Amanda Abdelsayed', 'phone': '2012307515', 'email': 'amanda@amandanadiagroup.com', 'website': 'http://www.amandanadiagroup.com'}","{'name': 'KELLER WILLIAMS METROPOLITAN', 'phone': '9735391120', 'email': 'klrw914@kw.com'}",,1978.0,{'fee': 427}
"10-Lafayette-Ave,-Apt-419,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 419, Morristown, NJ 07960",10 Lafayette Ave,Apt 419,Morristown,NJ,07960,Morris,40.798153,-74.475937,Apartment,1,1.0,722.0,Active,2799,Standard,2025-06-23T00:00:00.000Z,,2025-06-24T00:00:00.000Z,2025-07-03T02:35:55.860Z,11,Funnel,M4650031-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"10-Lafayette-Ave,-Apt-205,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 205, Morristown, NJ 07960",10 Lafayette Ave,Apt 205,Morristown,NJ,07960,Morris,40.798573,-74.475586,Apartment,1,1.0,689.0,Active,2640,Standard,2025-06-27T00:00:00.000Z,,2025-06-28T00:00:00.000Z,2025-07-03T02:35:55.820Z,7,Funnel,M4649927-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"66-Church-St,-Unit-B,-Millburn,-NJ-07041","66 Church St, Unit B, Millburn, NJ 07041",66 Church St,Unit B,Millburn,NJ,07041,Essex,40.721218,-74.311269,Single Family,3,4.5,,Active,5250,Standard,2025-06-22T00:00:00.000Z,,2025-06-23T00:00:00.000Z,2025-07-03T02:17:52.666Z,12,GardenState,3970982,"{'name': 'Yuria Omi', 'phone': '5516894582', 'email': 'yuria.omi@gmail.com'}","{'name': 'Coldwell Banker Realty', 'phone': '9733765200', 'email': 'michael.pennisi@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/short-hills/office/short-hills-office/oid_1688/'}",8712.0,2018.0,
"24-Orchard-St,-Apt-D,-Summit,-NJ-07901","24 Orchard St, Apt D, Summit, NJ 07901",24 Orchard St,Apt D,Summit,NJ,07901,Union,40.713965,-74.347275,Condo,1,1.0,,Active,1850,Standard,2025-06-19T00:00:00.000Z,,2021-11-30T00:06:12.843Z,2025-07-03T01:18:31.597Z,15,GardenState,3970616,"{'name': 'Sheri Lacy', 'phone': '9733768188', 'email': 'slacyrealtor@gmail.com', 'website': 'http://www.sherilacyrealestate.com/'}","{'name': ""Prominent Properties Sotheby's International Realty"", 'phone': '9733768188', 'email': 'jacky.elliott@sothebysrealty.com', 'website': 'http://www.prominentproperties.com/'}",8510.0,1900.0,
"768-Springfield-Ave,-Apt-C9,-Summit,-NJ-07901","768 Springfield Ave, Apt C9, Summit, NJ 07901",768 Springfield Ave,Apt C9,Summit,NJ,07901,Union,40.711936,-74.384135,Townhouse,2,2.5,,Active,3100,Standard,2025-06-23T00:00:00.000Z,,2024-03-19T00:00:00.000Z,2025-07-03T01:18:31.585Z,11,GardenState,3971133,"{'name': 'Marlene Vegter', 'phone': '9732714400', 'email': 'marlene@marlenevegter.com', 'website': 'http://www.marlenevegter.com'}","{'name': 'Weichert, Realtors - Chatham', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",133294.0,1977.0,
